title,co,val
銀河鉄道の夜,夢水清志郎シリーズ,0.009389671361502348
銀河鉄道の夜,ブレイブストーリー,0.009389671361502348
銀河鉄道の夜,魔王,0.009389671361502348
銀河鉄道の夜,命売ります,0.009389671361502348
銀河鉄道の夜,甘い蜜の部屋,0.009389671361502348
銀河鉄道の夜,神の火,0.009389671361502348
銀河鉄道の夜,テレヴィジョン・シティ,0.009389671361502348
銀河鉄道の夜,外科室,0.009389671361502348
銀河鉄道の夜,スノーグース,0.009389671361502348
銀河鉄道の夜,ナミヤ雑貨店の奇蹟,0.009389671361502348
銀河鉄道の夜,世界の終わりとハードボイルド・ワンダーランド,0.009389671361502348
銀河鉄道の夜,妖精配給会社,0.009389671361502348
銀河鉄道の夜,薄紅天女,0.009389671361502348
銀河鉄道の夜,フラニーとズーイ,0.009389671361502348
銀河鉄道の夜,宝石商リチャード氏の謎鑑定,0.009389671361502348
六番目の小夜子,六番目の小夜子,1.0
六番目の小夜子,西の魔女が死んだ,0.11904761904761904
六番目の小夜子,麦の海に沈む果実,0.09523809523809523
六番目の小夜子,夏と花火と私の死体,0.09523809523809523
六番目の小夜子,十角館の殺人,0.07142857142857142
六番目の小夜子,銀河鉄道の夜,0.07142857142857142
六番目の小夜子,こころ,0.07142857142857142
六番目の小夜子,図書館戦争,0.07142857142857142
六番目の小夜子,ゴールデンスランバー,0.07142857142857142
六番目の小夜子,キッチン,0.07142857142857142
六番目の小夜子,魍魎の匣,0.07142857142857142
六番目の小夜子,ネバーランド,0.07142857142857142
六番目の小夜子,告白,0.07142857142857142
六番目の小夜子,獣の奏者,0.07142857142857142
六番目の小夜子,博士の愛した数式,0.07142857142857142
六番目の小夜子,オーダーメイド殺人クラブ,0.047619047619047616
六番目の小夜子,子どもたちは夜と遊ぶ,0.047619047619047616
六番目の小夜子,薬指の標本,0.047619047619047616
六番目の小夜子,夜のピクニック,0.047619047619047616
六番目の小夜子,四畳半神話大系,0.047619047619047616
六番目の小夜子,重力ピエロ,0.047619047619047616
六番目の小夜子,時をかける少女,0.047619047619047616
六番目の小夜子,誉田哲也,0.047619047619047616
六番目の小夜子,哀しい予感,0.047619047619047616
六番目の小夜子,ジョーカーゲーム,0.047619047619047616
六番目の小夜子,娼年,0.047619047619047616
六番目の小夜子,ハリー・ポッターシリーズ,0.047619047619047616
六番目の小夜子,相沢沙呼,0.047619047619047616
六番目の小夜子,龍は眠る,0.047619047619047616
六番目の小夜子,きらきらひかる,0.047619047619047616
六番目の小夜子,斜陽,0.047619047619047616
六番目の小夜子,ダン・ブラウン,0.047619047619047616
六番目の小夜子,悪の教典,0.047619047619047616
六番目の小夜子,十二国記シリーズ,0.047619047619047616
六番目の小夜子,モモ,0.047619047619047616
六番目の小夜子,星の王子さま,0.047619047619047616
六番目の小夜子,ハリーポッター,0.047619047619047616
六番目の小夜子,精霊の守り人,0.047619047619047616
六番目の小夜子,蜜蜂と遠雷,0.047619047619047616
六番目の小夜子,ユージニア,0.047619047619047616
六番目の小夜子,三月は深き紅の淵を,0.047619047619047616
六番目の小夜子,神様のボート,0.047619047619047616
六番目の小夜子,図書館戦争シリーズ,0.047619047619047616
六番目の小夜子,妖怪アパートの幽雅な日常,0.047619047619047616
六番目の小夜子,十二国記,0.047619047619047616
六番目の小夜子,塩狩峠,0.047619047619047616
六番目の小夜子,旅のラゴス,0.047619047619047616
ジェフリー・ディーヴァー,ジェフリー・ディーヴァー,1.0
鋼鉄都市,鋼鉄都市,1.0
鋼鉄都市,アイザック・アシモフ,0.625
鋼鉄都市,ル=グウィン,0.375
鋼鉄都市,沈黙,0.375
鋼鉄都市,剣客商売,0.25
鋼鉄都市,ゲド戦記,0.25
鋼鉄都市,こころ,0.25
鋼鉄都市,アシモフ,0.25
鋼鉄都市,十角館の殺人,0.25
鋼鉄都市,指輪物語,0.25
アイザック・アシモフ,アイザック・アシモフ,1.0
アイザック・アシモフ,鋼鉄都市,0.5
アイザック・アシモフ,黒後家蜘蛛の会,0.3
アイザック・アシモフ,チルドレン,0.2
アイザック・アシモフ,七回死んだ男,0.2
アイザック・アシモフ,われはロボット,0.2
夜市,夜市,1.0
夜市,新世界より,0.22727272727272727
夜市,十二国記,0.09090909090909091
夜市,死神の精度,0.09090909090909091
夜市,獣の奏者,0.09090909090909091
夜市,銀河鉄道の夜,0.09090909090909091
夜市,ボトルネック,0.06818181818181818
夜市,女生徒,0.06818181818181818
夜市,ブレイブストーリー,0.06818181818181818
夜市,図南の翼,0.06818181818181818
夜市,失はれる物語,0.06818181818181818
夜市,殺戮にいたる病,0.06818181818181818
夜市,クドリャフカの順番,0.06818181818181818
夜市,ジェノサイド,0.06818181818181818
夜市,きつねのはなし,0.06818181818181818
夜市,魍魎の匣,0.06818181818181818
夜市,アルスラーン戦記,0.045454545454545456
夜市,蜜柑,0.045454545454545456
夜市,四畳半神話大系,0.045454545454545456
